user_id,user_screenname,user_name,user_location,user_bio,user_createdat,user_followers_count,user_friends_count,user_favourites_count,user_laststatus_date,user_laststatus_text,user_statuses_count,is_friend,am_following,days_laststatus
3988371854,_archman_,Manas Bichoo,"Indore, India","Machine Learning and AI Enthusiast.
Developing Smart Algorithms.
Making Machines Learn.
😇",10-23-2015,13,110,25,06-27-2019,Hello Twitter! #myfirstTweet,1,1,0,3
1.13525E+18,gamesetmatch07,Mayank Arora,,AI enthusiast | INTJ | Tennis Player | Atheist | CS undergrad @ TCD’21,06-02-2019,16,250,233,06-27-2019,@MarvelStudios https://t.co/WCOPnu5D5F,11,1,0,3
14850356,jjacobs22,Jason Jacobs,"Boston, MA",Former co-founder/CEO of Runkeeper (acquired by ASICS). Now 100% focused on climate change and how I can help. Podcast host in-training.,05-21-2008,7627,2893,2714,06-27-2019,RT @GoldsteinJoshua: It is entirely feasible to rapidly decarbonize Massachusetts. We're just not doing it.  https://t.co/E8omKCBKrD,15894,1,0,3
1.08308E+18,sunken_epoch,Perseus,Thema Makedonikon,Med supremacist. Olive oil is sentient. Premodern politics. Historical autism.,01-09-2019,59,283,1337,06-26-2019,"Fun book. Only skimmed some chapters for now, but already went over the part with the description of breasts of wom… https://t.co/30v5LjaNnb",269,1,0,4
14074451,QuestOfJoy,Mike,"Michigan, USA","I am a software architect, data scientist, whole food animal focused diet. OMAD. FIRE Movement. My website: https://t.co/9tkO24c3Vm",03-03-2008,448,833,9118,06-24-2019,@veatmegan @trainlikejake Nice work man. I should post something soon. Been doing mega slow HIT style chinups recently.,1155,1,0,6
1.03379E+18,bongthebing,Prajit Mukherjee,Everywhere,programmer. rebel. student. human.,08-26-2018,11,123,41,10-25-2018,"RT @ayushslover: If you've ""Proud Hindu"" or ""Proud Muslim"" in your bio then I automatically know that you don't have anything else to be pr…",59,1,0,248
1.04524E+18,AzumaO_en,Azuma Okumura,"Shiga, Japan","♡→ CS, Programming, GraphicDesign, Typography| 📚→ JavaScript, Lisp dialect, Clojure, C, C++, 🖥 Basics| ja ➜@AzumaO_jp /he,him",09-27-2018,29,273,75,06-27-2019,"#ProgrammingIn6Words 

curious, attractive, joyful, fulfilled, interectuall playing!",133,1,0,3
21183387,AndySimmo,Andrew Simpson,"North East, England",Computing in Medical Physics @southtees | MSc CS Research Student (HCI & Usability) @uniofyork | Chair of BCS Teesside @bcsteesside | Dad!,02-18-2009,157,202,1143,06-27-2019,RT @bcs: We're all set up for @DHS_London #DHS19 on stand L52 to discuss how we can bring individuals and organisations together to unlock…,1826,1,0,3
54515611,rajesh30menon,Rajesh Menon,INDIA,"Techno-Spiritual Entrepreneur/Evangelist. Author, Trainer,Consultant. Keen on: SMAC, Big Data,Cloud,HTML5,IoT,AI, Blockchain,Inspiration,Spirituality, Fusion.",07-07-2009,707,1033,2357,06-26-2019,@rockybalboahp Love your posts @rockybalboahp Thanks Harry,5507,1,1,4
8.97852E+17,ics_psu,Penn State Institute for CyberScience,"University Park, PA",ICS is Penn State's hub for high-performance computing. Advancing cyberenabled research and driving digital innovation. 🖥️https://t.co/PTRaoUUYax,08-16-2017,301,344,346,06-26-2019,"@ylecun, VP and Chief AI Scientist at Facebook, will present ""The Power and Limits of Deep Learning"" on Thurs, July… https://t.co/jA8QhfRaEg",837,1,1,4
9.20637E+17,scho_daniel,Daniel Scholz,"mannheim, Bayern",Applied Computer Science student at DHBW Mannheim,10-18-2017,7,133,431,06-06-2019,@ResciscoSilenda BA Anmeldung?,6,1,0,24
148185884,YellowfinBI,YellowfinBI,Global,"#businessintelligence platform dedicated to solving real enterprise analytics challenges, helping businesses understand what happened and why.",05-26-2010,5031,2983,754,06-27-2019,There's an incredible amount of hype about #AI today. But it means many businesses are just trying to tick a box ra… https://t.co/SjFp77Lhso,13248,1,0,3
2834954251,RavenClawsStark,BackOffBEACH,,"Technophilic👩‍💻, SanatanDharma 🕉️, Science and Logic 🔭👩‍🔬🧬🧫🧪, Environment 🌏, animal 🦌 Human rights 🚶‍♂️🚶‍♀️🏳️‍🌈 👶!!",09-28-2014,24,870,1160,06-26-2019,Always loved the character of Littlefinger @GameOfThrones https://t.co/kV7m9AuW4a,133,1,1,4
9.40939E+17,BineoConsulting,Bineo Consulting,"Aniceto Marinas 16, Madrid","Experts in #BigData and #DataScience projects,
consults for migration and optimization of cloud-based infrastructures. #AI #ML, #DeepLearning #Blockchain",12-13-2017,407,130,1130,06-27-2019,"How AI, Machine Learning Will Benefit Network Management. #AI #ArtificialIntelligence #ML #MachineLearning #Network… https://t.co/bLMpvXrU7K",671,1,0,3
359875748,Demilade__A,Demilade,"Kaduna, Nigeria",Data science || Arsenal Women & Houston Rockets.,08-22-2011,1053,1003,3616,06-27-2019,"@iamspreado Remember when she used to buzz during camp and all. 

Amazing person.",39829,1,0,3
1892717706,maintcraft,Alexander Pshenichnyy,Portugal,Competitive intelligence for your industry. CMMS | SAP PM | Data Management and Analytics. Progressive Maintenance pillar. Data Science. Dad. VdGG fan. En/Ru 🇵🇹,09-22-2013,500,147,673,06-26-2019,@MIT_CSAIL Shape logic through symbols and numbers,350,1,1,4
8.65091E+17,abidine_talebna,Abidine Talebna,"Montréal, Québec","intersted by #microsystems, #machinelearning #deeplearning, #nlp. Also #youthEmpowerment #volunteering // co-founder & member of @rjsmofficiel",05-18-2017,41,135,166,06-25-2019,"2015: أطفي ذي التلفزة
2019: أطفي ذي كنكسيوه

البلد في تطور ولاكنكم تحبون المعارضة😌😌",116,1,0,5
829606722,nohemyliora,Nohemy Aguirre,"Brooklyn, NY","Learning + unlearning and enjoying the ride. Pro: freedom, reason, grace; not necessarily in that order.",09-17-2012,1230,933,25550,06-26-2019,I challenge all of my friends + peers to channel their disgust towards our government into positive action. Social… https://t.co/EVGoooqunu,14038,1,0,4
301152607,nestor_escobar,Nestor Escobar,"Medellín, Colombia",Bachelor's degree in computer science,05-18-2011,45,299,59,07-01-2018,@DIRECTVSports @HectorGalloOk #ElMundialEnDIRECTVNo,16,1,0,364
1.03379E+18,ikmcdonough,Ian McDonough,"Henderson, NV","Assistant Professor of Economics at @UNLV, @SMU and @USUAggies alum, Living in @GoldenKnights territory, “I got cat-like speed and reflexes.”",08-26-2018,80,375,598,06-25-2019,@dlmillimet https://t.co/zWpl8Xbewf,44,1,0,5
7.79733E+17,Rosalita35,GulT,,Data scientist and bookworm,09-24-2016,35,107,1880,06-24-2019,RT @ozurdiile: her şey çok güzel oldu  https://t.co/DzAgO2kkQw,41,1,0,6
186378357,desemboltura,RedInt,대한민국 서울,AKS; Korean Studies; Korean Pre-modern History; Korean-Chinese Literature; Digital Humanities; Cultural Informatics; 朝鮮時代; 古文書;,09-03-2010,149,483,154,06-27-2019,"RT @mbostock: Wikipedia has a handy API for accessing data! Here’s how to load, parse and visualize a data table in Observable using Vega-L…",2758,1,0,3
218929692,_rajesh_ganesan,Rajesh Ganesan,"Austin, TX","Hardware Engineer, Computer Architect",11-23-2010,32,106,46,02-20-2019,@XiaomiIndia @Android I am going to #boycottMi until the 4a TVs get the android update. Suggest all users of the 4a… https://t.co/e119ycCtzq,49,1,0,130
7.04263E+17,adegbiji1,Abd'Quadri Adegbiji,"Oyo, Nigeria","Python Developer(Django) || Data Science Enthusiast
||MUFC",02-29-2016,414,924,3449,06-22-2019,I cheer for the #SuperEagles 🇳🇬 in the #TotalAFCON2019 against Burundi 🇧🇮! Go Nigeria! #NGABDI #FootballTogether,905,1,1,8
1.14322E+18,Alannie39079786,Just_Another_Data_Person,"Redwood City, CA","Just another data person
SDR Extraordinaire at Alation 
Tweets are my own views",06-24-2019,14,160,24,06-26-2019,"RT @emilykund: Have a middle school girl who wants to learn more about data? Check out the girls + data data camp, August 3rd at The Garden…",10,1,1,4
60093625,stefankaminski,Stefan Kaminski,"Seattle / Frankfurt, Dubrovnik","Analytics & Data Viz in Wireless (present). Management Consultant, Rocket scientist, Speech recognition expert (past). Dad & Husband. Lives in Pacific-NW.",07-25-2009,207,868,791,06-15-2019,Erstklassiger Artikel zu #quantitativer #Genetik und deren Auswirkungen. Vererbungslehre : In der Menge liegt die W… https://t.co/J1clK8q8ce,448,1,0,15
59959919,StephanTorres,Stephan Torres,Costa Rica,"Microsoftee, Paramedic, Outdoors enthusiastic, Data engineer, AI & IoT learner... Solutions Specialist in LATAM, apprentice of banking",07-25-2009,194,448,110,05-20-2019,"@sbmeunier Probably but in Latin America you have to ensure transparency, the corruption and years of un compliance… https://t.co/A6w8mcYmFM",253,1,0,41
9.25007E+17,regen_network,Regen Network,"Great Barrington, MA","A global marketplace & contracting platform for Earth’s ecosystem assets, services, and data. #blockchain #drawdown #regeneration | Built on @cosmos",10-30-2017,4074,4108,3508,06-27-2019,"Interested in learning more about the #economics of #ProofofStake and #validation, and our innovation of the… https://t.co/BjnNukHfW0",1385,1,0,3
9.14988E+17,Sanctus_David,WellPaid ZILLIONAIRE,127.0.0.1:8000,"I AM ACTUALLY WICKED 
A computer python  programmer | web development | Poverty is a Crime",10-02-2017,599,826,4432,06-26-2019,"@Logicman7 Scam?
How?",1618,1,0,4
24777711,ammonfife,Ammon Fife,"Salt Lake City, UT","Entrepreneur, Econ and Analytics professor, Marketing Science Director at @boncomslc. Idaho, CA, WA, Switzerland, TX, UT. Happily Married, 3 awesome kids.",03-16-2009,3841,1932,64,06-26-2019,Today's reading list! https://t.co/iaJFHLdd5j h/t @BrianTRice @octonion @_ContentMkting #ai #bigdata,7508,1,0,4
1.00918E+18,MyfugoApp,MyfugoApp,Kenya,MyFugo is a SaaS based enterprise solution that allows livestock farmers to capture & record livestock data to improve yield & profitability via selective breed,06-19-2018,76,474,30,06-12-2019,"Myfugo team customer education and registration. Nyeri farmers summit. 

https://t.co/5xE7dHudW4

#dairy #cows… https://t.co/zwkDPsdwXv",61,1,0,18
8.22438E+17,_nandom_,Nandom Alfred Mamdam,"Jos, Nigeria",#coder #troublemaker #algorithmSolver #computerscientists #techlover from #unijos #Nigeria to the #world .,01-20-2017,490,2532,1394,06-26-2019,RT @javarevisited: 10 Data Structure &amp; Algorithms Books Recommended for Programmers - worth reading  https://t.co/hFBZtJDd9e by @javinpaul…,361,1,0,4
1.11961E+18,YoungZess,Anand Iyer,,A programmer who blogs the blog...,04-20-2019,11,193,125,06-19-2019,🔥✨ damn lightning strike⚡🌩️ https://t.co/LcPNT4qY0A,43,1,0,11
1.09153E+18,am_dcloud,Cloud,,"...to go faster, first go deeper. To be wise, first understand. To implement, first understudy.",02-02-2019,68,237,89,06-25-2019,RT @js_tut: @the_oluwafemi @eeskay01 @ekpono11 @am_dcloud @charles_onunze @iamlimohd @am_dcloud @am_dcloud @Coding_imran @Thommzy @Coding_I…,192,1,0,5
9.32261E+17,h4mz4_z36h4r1,$3b4$714n,127.0.0.1,Driver🚙|Developer 💻|Pentester⚠ |Defacer 🔫|Designer 🎨|Crypto fan 🧐|Malware lover☢|Security researcher🔎Interested by #deep_web #100DaysOfX #100DaysOfCode,11-19-2017,577,3061,12595,06-26-2019,@aimadnet @mozilla كيفاش هاد لبلان ديال موزيلا ؟ 😂,1471,1,0,4
15781505,dennislloydjr,dennislloydjr,"Wallingford, PA","Test Driving Databases, helping teams succeed in software, dancing Argentine Tango, loving life",08-08-2008,123,784,22,06-07-2019,@GeorgeSolis @6abc I’d be really peed off about this!,198,1,0,23
196381018,ltporteriii,Lawrence Porter,"Cincinnati, OH",Lawrence Porter MBA #Marketing #strategy #data and #communications. Work at U of Cincinnati.  From Montreal.,09-29-2010,1138,1876,86,06-25-2019,Predictive Analytics in Excel https://t.co/Txk7yUJLiH https://t.co/khWlT3jqu1,3219,1,0,5
9.38597E+17,HarshLkit57a03,Harsh Tiwari,Lucknow Manas Nagar,Engineer. Hindu (still atheist). Nationalist. Learning Machine https://t.co/pafu7f0ujN lover. Science enthusiast.,12-07-2017,62,140,6793,06-19-2019,"Hey, @NetflixIndia we are not like the USA. We don't like people talking shit about our Army. Please stop it. Just… https://t.co/HMCPr758lL",333,1,0,11
324914497,204060eighty,204060eighty,,"Experienced Quantitative Trader in Forex-Energy-Sports-Racing. Data modelling and Wagering. NRL, NFL, NBA, Thoroughbreds #StandUpFlagsUp #TakeNote #HTTR",06-27-2011,61,334,1433,06-27-2019,@TNewans Milford,490,1,0,3
4834841739,AasikTw,Aasik Muththalif,Sri Lanka,"Computer science grad 
#Coding
make it simple
Full Stack development 
#Data_Science
🤩🤩🤩Vega🤩🤩",01-22-2016,78,720,2851,06-27-2019,"RT @erinfranmc: Sometimes learning to code feels like 50 minutes of wtf followed by 10 minutes of ""omg I get it!!"", rinse and repeat foreve…",326,1,0,3
2880465739,GBR_TUSHAR,Tushar Asodariya,,"AI enthusiast. Learning ML, DL, NLP, and AI. Computer science graduate.",10-28-2014,10,162,22,06-26-2019,"RT @nytimes: ""Alexandra from Anaheim just saved $222 on her order.""

No, she didn't. ""Alexandra from Anaheim"" doesn't exist. This sort of f…",12,1,0,4
1.00037E+18,i_amgmk,Gautham MK,"Bengaluru South, India","Music enthusiast, violinist, sport fanatic, engineer to be, typical south indian,  passionate about learning new things everyday.",05-26-2018,10,372,3014,06-20-2019,@BCCI Thala.,6,1,0,10
1.0299E+18,Debayotomisin1,Tomisin,,"Data scientist and machine machine learning enthusiast
I do a lil bit of cyber security
Jon Bellion & RuthB ❤
Liverpool 🔴
Summary:not conventional!!",08-16-2018,98,197,285,06-24-2019,@introvert_olo Bruvv😂😂😂,149,1,0,6
112448080,poundinclude,Rodrigo Silveira,United States,Software engineer fascinated with machine learning. Authored of two books by Packt Publishing. Hobbyist video game developer.,02-08-2010,2355,114,43,06-25-2019,@SpaceX Wish my high school had a project launched into space...,1281,1,0,5
1180853347,JodiRioux,Jodi Rioux,,*Artificial Intelligence *Quantum Computing *Machine Learning *Computer Programming *Private Pilot,02-15-2013,475,502,2017,06-25-2019,"RT @ai_newarts: Faceless Portrait generated by Artificial Intelligence

#art #painting #tech #technology #programming #AI #MachineLearning…",1281,1,0,5
2583696366,spacedoutblogs,Jess Charlton,"Bath, England",Programmer #womeninSTEM Spare time knitter/reader/baker/fiddler. Feminism is intersectional. She/Her. Views my own.,06-23-2014,284,1359,1536,06-26-2019,"@kvlly Today I used the commit message, ""removed extra semicolon; I am a disgrace""",1320,1,0,4
4162242317,derBerne,Lauri Jantunen,"Helsinki, Finland",Data Scientist @SuomenPankki #analytics #ai #datascience #dataops #bigdata #digitalization Tweeting in personal capacity 🤖,11-11-2015,168,337,311,06-26-2019,"@VanniIlona Ihan käytännön digi-ilmastoteko on tyhjentää nettimeileistä kaikki turha posti, jolloin tarvitaan vähem… https://t.co/Q5YNAdkxjm",146,1,0,4
1.05672E+18,AngiuliOlivia,Olivia Angiuli,,"Stats at @UCBerkeley. Interests: Climbing, data privacy, @michaelpollan. Previously: @Quora, @Harvard, @Google, @RepresentUs, @Coinbase.",10-29-2018,42,151,71,02-19-2019,"Why does statistics seem to be such a universally confusing field, and why does data science require surprisingly l… https://t.co/oumd5cqHL5",3,1,0,131
411832845,Juan__Antonio_,Juan Antonio!♣,,Data Scientist en el Instituto de Ingeniería del Conocimiento. Matemático con Master en Data Science y Big Data en AFI.,11-13-2011,289,421,78,06-26-2019,RT @Afi_Escuela: ¿Habéis pensado cómo funciona @BiciMAD 🚲 en Madrid? Efectivamente… ¡con datos! @Juan__Antonio_ Data Scientist de @IIConoci…,815,1,0,4
2541365820,SpookyPendo,Upendo SM,,DATA-thusiast | Travel | Photography | Cycling | On Godspede | Neophile,06-02-2014,185,252,1288,06-22-2019,"RT @MHDay28May: Dear @Umawalimu, the Gov of #Tanzania became a global leader on #menstrualhygiene by ending VAT on sanitary products. It is…",565,1,0,8
3423474494,jyot_dev,gaganjyot,"Bengaluru, India",I code and I study maths. lots and lots of both.,09-02-2015,156,1444,1533,06-27-2019,RT @tvaneerd: https://t.co/NO3Vmw1Lkt,781,1,0,3
171389112,rinorag,Rino R.,,"Data nerd more than curious about portrait photography, open computing and ...  the Network of course!",07-27-2010,94,935,221,06-07-2019,"Sara Connors/Linda Hamilton will ""come back"". Terminator fans can't wait... https://t.co/p3oETG5UBx",230,1,0,23
2303568594,gsmantube,GS.TantraTranshuman™,"Brooklyn, New York",Immortalist & Founder of【Exoplanetary ॐ {#TantrasTechnotopia♥∞}™~Multiverse】® #UnlimitedHealthyEcstaticLifespan™ Foundation: #TantricFREEDOM™ By #FutureAD2020,01-21-2014,533,2975,2953,06-24-2019,RT @LisaSu: What a wonderful day at #E3 talking about our third-gen @AMDRyzen and brand new @Radeon 5700 series!! Special thanks to @geoffk…,3124,1,0,6
